ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE,CONCISE_TITLE
1925,6992,Artificial insemination,Artificial insemination,AI
1926,6993,Insertion of laminaria,Insertion of laminaria,Laminaria Insertion
1927,6994,Man replace invert uter,Manual replacement of inverted uterus,Uterine Replacement
1928,6995,Incision of cervix,Incision of cervix,Cervical Incision
1929,6996,Remove cervical cerclage,Removal of cerclage material from cervix,Cervix Cerclage Removal
1930,6997,Remove penetrat cerv FB,Removal of other penetrating foreign body from cervix,Cervical Foreign Body Removal
1931,6998,Uterine support op NEC,Other operations on supporting structures of uterus,Uterine Supporting Structure Surgery
1932,6999,Uterine operation NEC,Other operations on cervix and uterus,Cervix and Uterus Operations
1933,700,Culdocentesis,Culdocentesis,Culdocentesis
1934,7011,Hymenotomy,Hymenotomy,Hymen Repair
1935,7012,Culdotomy,Culdotomy,Culdocentesis
1936,7013,Intralum vag adhesiolys,Lysis of intraluminal adhesions of vagina,Vaginal Adhesion Release
1937,7014,Vaginotomy NEC,Other vaginotomy,Vaginotomy
1938,7021,Vaginoscopy,Vaginoscopy,Vaginal Exam
1939,7022,Culdoscopy,Culdoscopy,Cystoscopy
1940,7023,Cul-de-sac biopsy,Biopsy of cul-de-sac,Cul-de-Sac Biopsy
1941,7024,Vaginal biopsy,Vaginal biopsy,Vaginal Biopsy
1942,7029,Vagin/cul-de-sac dx NEC,Other diagnostic procedures on vagina and cul-de-sac,Vaginal and Cul-de-Sac Procedures
1943,7031,Hymenectomy,Hymenectomy,Hymen Surgery
1944,7032,Excis cul-de-sac lesion,Excision or destruction of lesion of cul-de-sac,Cul-de-Sac Lesion Excision
1945,7033,Excision vaginal lesion,Excision or destruction of lesion of vagina,Vaginal Lesion Excision
1946,704,Vaginal obliteration,Obliteration and total excision of vagina,Vaginal Obliteration and Excision
1947,7050,Cystocel/rectocel repair,Repair of cystocele and rectocele,Anorectal Repair
1948,7051,Cystocele repair,Repair of cystocele,Cystocele Repair
1949,7052,Rectocele repair,Repair of rectocele,Rectocele Repair
1950,7053,Cysto & recto w grf/pros,Repair of cystocele and rectocele with graft or prosthesis,Cystocele and Rectocele Repair
1951,7054,Rep cystocel w grft/pros,Repair of cystocele with graft or prosthesis,Cystocele Repair
1952,7055,Rep rectocele w grf/pros,Repair of rectocele with graft or prosthesis,Rectocele Repair
1953,7061,Vaginal construction,Vaginal construction,Vaginal Reconstruction
1954,7062,Vaginal reconstruction,Vaginal reconstruction,Vaginal Reconstruction
1955,7063,Vaginal const w grf/pros,Vaginal construction with graft or prosthesis,Vaginal Reconstruction
1956,7064,Vag reconst w grft/pros,Vaginal reconstruction with graft or prosthesis,Vaginal Reconstruction
1957,7533,Fetal blood sample/bx,Fetal blood sampling and biopsy,Fetal Blood Sampling and Biopsy
1958,7534,Other fetal monitoring,Other fetal monitoring,Fetal Monitoring
1959,7535,Dx proc fetus/amnion NEC,Other diagnostic procedures on fetus and amnion,Fetal and Amnion Diagnostic Procedures
1960,7536,Correction fetal defect,Correction of fetal defect,Fetal Defect Correction
1961,7537,Amnioinfusion,Amnioinfusion,Amnioinfusion
1962,7538,Fetal pulse oximetry,Fetal pulse oximetry,Fetal Oximetry
1963,754,Manual removal-placenta,Manual removal of retained placenta,Retained Placenta Removal
1964,7550,Repair ob lac uterus NOS,"Repair of current obstetric laceration of uterus, not otherwise specified",Uterine Repair
1965,7551,Repair ob lacerat cervix,Repair of current obstetric laceration of cervix,Cervical Repair
1966,7552,Repair ob lac corp uteri,Repair of current obstetric laceration of corpus uteri,Uterine Repair
1967,8004,Arth/pros rem wo rep-hnd,"Arthrotomy for removal of prosthesis without replacement, hand and finger",Prosthesis Removal
1968,8005,Arth/pros rem wo rep-hip,"Arthrotomy for removal of prosthesis without replacement, hip",Hip Prosthesis Removal
1969,8006,Arth/pros rem wo re-knee,"Arthrotomy for removal of prosthesis without replacement, knee",Knee Prosthesis Removal
1970,8007,Arth/pros rem wo rep-ank,"Arthrotomy for removal of prosthesis without replacement, ankle",Ankle Prosthesis Removal
1971,8008,Arth/pros rem wo re-foot,"Arthrotomy for removal of prosthesis without replacement, foot and toe",Foot and Toe Prosthesis Removal
1972,8361,Tendon sheath suture,Suture of tendon sheath,Tendon Sheath Suture
1973,8362,Delayed tendon suture,Delayed suture of tendon,Tendon Delayed Suture
1974,8363,Rotator cuff repair,Rotator cuff repair,Rotator Cuff Repair
1975,8364,Other suture of tendon,Other suture of tendon,Tendon Suture
1976,8365,Other muscle/fasc suture,Other suture of muscle or fascia,Muscle or Fascia Suture
1977,8371,Tendon advancement,Advancement of tendon,Tendon Advance
1978,8372,Tendon recession,Recession of tendon,Tendon Reconstruction
1979,8373,Tendon reattachment,Reattachment of tendon,Tendon Reattachment
1980,8374,Muscle reattachment,Reattachment of muscle,Muscle Reattachment
1981,8375,Tendon trnsfr/transplant,Tendon transfer or transplantation,Tendon Transfer or Transplantation
1982,8376,Other tendon transposit,Other tendon transposition,Tendon Transposition
1983,8377,Muscle trnsfr/transplant,Muscle transfer or transplantation,Muscle Transfer or Transplantation
1984,8379,Other muscle transposit,Other muscle transposition,Muscle Transposition
1985,8381,Tendon graft,Tendon graft,Tendon Graft
1986,8382,Muscle or fascia graft,Graft of muscle or fascia,Muscle or Fascia Graft
1987,8383,Tendon pulley reconstruc,Tendon pulley reconstruction other than hand,Tendon Pulley Reconstruction
1988,8384,Clubfoot release NEC,"Release of clubfoot, not elsewhere classified",Clubfoot Release
1989,8385,Musc/tend lng change NEC,Other change in muscle or tendon length,Muscle or Tendon Lengthening
1990,8386,Quadricepsplasty,Quadricepsplasty,Quad Repair
1991,8387,Other plastic ops muscle,Other plastic operations on muscle,Muscle Plastic Surgery
1992,8388,Other plastic ops tendon,Other plastic operations on tendon,Tendon Plastic Surgery
1993,8389,Other plastic ops fascia,Other plastic operations on fascia,Fascia Plastic Surgery
1994,8391,Adhesiolysis mus/ten/fas,"Lysis of adhesions of muscle, tendon, fascia, and bursa",Adhesion Release
1995,8392,Insert skel musc stimula,Insertion or replacement of skeletal muscle stimulator,Muscle Stimulator Insertion or Replacement
1996,8393,Remov skel musc stimulat,Removal of skeletal muscle stimulator,Muscle Stimulator Removal
1997,8394,Aspiration of bursa,Aspiration of bursa,Bursa Aspiration
1998,7071,Suture vagina laceration,Suture of laceration of vagina,Vaginal Laceration Repair
1999,7072,Repair colovagin fistula,Repair of colovaginal fistula,Colovaginal Fistula Repair
2000,7073,Repair rectovag fistula,Repair of rectovaginal fistula,Rectovaginal Fistula Repair
2001,7074,Rep vaginoent fistul NEC,Repair of other vaginoenteric fistula,Vaginoenteric Fistula Repair
2002,7075,Repair vag fistula NEC,Repair of other fistula of vagina,Vaginal Fistula Repair
2003,7076,Hymenorrhaphy,Hymenorrhaphy,Hymen Repair
2004,7077,Vaginal suspens & fixat,Vaginal suspension and fixation,Vaginal Suspension and Fixation
2005,7078,Vag susp/fix w grft/pros,Vaginal suspension and fixation with graft or prosthesis,Vaginal Suspension and Fixation
2006,7079,Vaginal repair NEC,Other repair of vagina,Vaginal Repair
2007,708,Vaginal vault obliterat,Obliteration of vaginal vault,Vaginal Vault Obliteration
2008,7091,Vaginal operation NEC,Other operations on vagina,Vaginal Operations
2009,7092,Cul-de-sac operation NEC,Other operations on cul-de-sac,Cul-de-Sac Procedures
2010,7093,Cul-de-sac grf/pros NEC,Other operations on cul-de-sac with graft or prosthesis,Cul-de-Sac Procedure
2011,7094,Insert biological graft,Insertion of biological graft,Graft Insertion
2012,7095,Insert synth graft/prost,Insertion of synthetic graft or prosthesis,Graft or Prosthesis Insertion
2013,7101,Vulvar adhesiolysis,Lysis of vulvar adhesions,Vulvar Adhesions Release
2014,7109,Incis vulva/perineum NEC,Other incision of vulva and perineum,Vulva and Perineum Incision
2015,7111,Vulvar biopsy,Biopsy of vulva,Vulva Biopsy
2016,7561,Repair ob lac blad/ureth,Repair of current obstetric laceration of bladder and urethra,Bladder and Urethra Repair
2017,7562,Repair ob lac rect/anus,Repair of current obstetric laceration of rectum and sphincter ani,Rectal Repair
2018,7569,Repair ob laceration NEC,Repair of other current obstetric laceration,Obstetric Laceration Repair
2019,757,Manual explor uterus p/p,"Manual exploration of uterine cavity, postpartum",Postpartum Uterine Cavity Exploration
2020,758,Ob tamponade uterus/vag,Obstetric tamponade of uterus or vagina,Tamponade
2021,7591,Evac ob inc hemat perin,Evacuation of obstetrical incisional hematoma of perineum,Perineal Hematoma Evacuation
2022,7592,Evac ob hemat vulva/vag,Evacuation of other hematoma of vulva or vagina,Vulva or Vaginal Hematoma Evacuation
2023,7593,Surg corr invert uterus,Surgical correction of inverted uterus,Uterine Correction
2024,7594,Man replac invert uterus,Immediate postpartum manual replacement of inverted uterus,Uterine Replacement
2025,8009,Arth/pros rem wo rep NEC,"Arthrotomy for removal of prosthesis without replacement, other specified sites",Prosthesis Removal
2026,8010,Other arthrotomy NOS,"Other arthrotomy, unspecified site",Arthrotomy
2027,8011,Oth arthrotomy-shoulder,"Other arthrotomy, shoulder",Shoulder Arthrotomy
2028,8012,Oth arthrotomy-elbow,"Other arthrotomy, elbow",Elbow Arthrotomy
2029,8395,Soft tissue aspirat NEC,Aspiration of other soft tissue,Soft Tissue Aspiration
2030,8396,Injection into bursa,Injection of therapeutic substance into bursa,Bursa Injection
2031,8397,Injection into tendon,Injection of therapeutic substance into tendon,Tendon Injection
2032,8398,Soft tissue inject NEC,Injection of locally acting therapeutic substance into other soft tissue,Soft Tissue Injection
2033,8399,Mus/ten/fas/bur op NEC,"Other operations on muscle, tendon, fascia, and bursa",Musculoskeletal Procedures
2034,8400,Upper limb amputat NOS,"Upper limb amputation, not otherwise specified",Upper Limb Amputation
2035,8401,Finger amputation,Amputation and disarticulation of finger,Finger Amputation
2036,8402,Thumb amputation,Amputation and disarticulation of thumb,Thumb Amputation
2037,8403,Amputation through hand,Amputation through hand,Hand Amputation
2038,8404,Disarticulation of wrist,Disarticulation of wrist,Wrist Disarticulation
2039,8405,Amputation thru forearm,Amputation through forearm,Forearm Amputation
2040,8406,Disarticulation of elbow,Disarticulation of elbow,Elbow Disarticulation
2041,8407,Amputation thru humerus,Amputation through humerus,Humerus Amputation
2042,8408,Shoulder disarticulation,Disarticulation of shoulder,Shoulder Disarticulation
2043,8409,Forequarter amputation,Interthoracoscapular amputation,Thoracic Amputation
2044,8410,Lower limb amputat NOS,"Lower limb amputation, not otherwise specified",Lower Limb Amputation
2045,8411,Toe amputation,Amputation of toe,Toe Amputation
2046,8412,Amputation through foot,Amputation through foot,Foot Amputation
2047,8413,Disarticulation of ankle,Disarticulation of ankle,Ankle Disarticulation
2048,8414,Amputat through malleoli,Amputation of ankle through malleoli of tibia and fibula,Ankle Amputation
2049,8415,Below knee amputat NEC,Other amputation below knee,Below Knee Amputation
2050,8416,Disarticulation of knee,Disarticulation of knee,Knee Disarticulation
2051,8417,Above knee amputation,Amputation above knee,AK Amputation
2052,8418,Disarticulation of hip,Disarticulation of hip,Hip Disarticulation
2053,8419,Hindquarter amputation,Abdominopelvic amputation,Abdominal Amputation
2054,8421,Thumb reattachment,Thumb reattachment,Thumb Reattachment
2055,8422,Finger reattachment,Finger reattachment,Finger Reattachment
2056,8423,Forearm/wrist/hand reatt,"Forearm, wrist, or hand reattachment",Hand Reattachment
2057,8424,Upper arm reattachment,Upper arm reattachment,Upper Arm Reattachment
2058,8425,Toe reattachment,Toe reattachment,Toe Reattachment
2059,8426,Foot reattachment,Foot reattachment,Foot Reattachment
2060,8427,Lower leg/ankle reattach,Lower leg or ankle reattachment,Lower Leg or Ankle Reattachment
2061,8428,Thigh reattachment,Thigh reattachment,Thigh Reattachment
2062,8429,Reattachment NEC,Other reattachment of extremity,Extremity Reattachment
2063,843,Amputation stump revis,Revision of amputation stump,Amputation Stump Revision
2064,8440,Implnt/fit pros limb NOS,"Implantation or fitting of prosthetic limb device, not otherwise specified",Prosthetic Limb Implantation or Fitting
2065,8441,Fit up arm/should prosth,Fitting of prosthesis of upper arm and shoulder,Upper Arm and Shoulder Prosthesis Fitting
2066,8442,Fit lo arm/hand prosthes,Fitting of prosthesis of lower arm and hand,Lower Arm and Hand Prosthesis Fitting
2067,8443,Fit arm prosthesis NOS,"Fitting of prosthesis of arm, not otherwise specified",Arm Prosthesis Fitting
2068,8444,Implant arm prosthesis,Implantation of prosthetic device of arm,Arm Prosthetic Implantation
2069,8445,Fit above knee prosthes,Fitting of prosthesis above knee,Above Knee Prosthesis Fitting
2070,8446,Fit below knee prosthes,Fitting of prosthesis below knee,Knee Prosthesis Fitting
2071,8447,Fit leg prosthesis NOS,"Fitting of prosthesis of leg, not otherwise specified",Leg Prosthesis Fitting
2072,7119,Vulvar diagnos proc NEC,Other diagnostic procedures on vulva,Vulva Diagnostic Procedures
2073,7599,Obstetric operation NEC,Other obstetric operations,Obstetric Operations
2074,7601,Facial bone sequestrect,Sequestrectomy of facial bone,Facial Bone Sequestrectomy
2075,7609,Facial bone incision NEC,Other incision of facial bone,Facial Incision
2076,7611,Facial bone biopsy,Biopsy of facial bone,Facial Bone Biopsy
2077,7619,Facial bone dx proc NEC,Other diagnostic procedures on facial bones and joints,Facial Bones and Joints Diagnostics
2078,762,Destruct facial bone les,Local excision or destruction of lesion of facial bone,Facial Bone Lesion Excision
2079,7631,Partial mandibulectomy,Partial mandibulectomy,Mandibulectomy
2080,7639,Part facial ostectom NEC,Partial ostectomy of other facial bone,Facial Bone Ostectomy
2081,8013,Oth arthrotomy-wrist,"Other arthrotomy, wrist",Wrist Arthrotomy
2082,8014,Oth arthrotomy-hand/fngr,"Other arthrotomy, hand and finger",Hand and Finger Arthrotomy
2083,8015,Oth arthrotomy-hip,"Other arthrotomy, hip",Hip Arthrotomy
2084,8016,Oth arthrotomy-knee,"Other arthrotomy, knee",Knee Arthrotomy
2085,8017,Oth arthrotomy-ankle,"Other arthrotomy, ankle",Ankle Arthrotomy
2086,8519,Breast dx procedure NEC,Other diagnostic procedures on breast,Breast Diagnostic Procedures
2087,8520,Breast tissu destruc NOS,"Excision or destruction of breast tissue, not otherwise specified",Breast Excision or Destruction
2088,7121,Percutan bartholin aspir,Percutaneous aspiration of Bartholin's gland (cyst),Bartholin's Gland Aspiration
2089,7122,Incise bartholin's gland,Incision of Bartholin's gland (cyst),Bartholin's Gland Cyst Incision
2090,7123,Bartholin gland marsup,Marsupialization of Bartholin's gland (cyst),Marsupialization of Bartholin's Gland
2091,7124,Destruc bartholin gland,Excision or other destruction of Bartholin's gland (cyst),Bartholin's Gland Excision
2092,7129,Bartholin's gland op NEC,Other operations on Bartholin's gland,Bartholin's Gland Procedures
2093,713,Local vulvar excis NEC,Other local excision or destruction of vulva and perineum,Vulva and Perineum Excision
2094,7641,Tot mandibulec w reconst,Total mandibulectomy with synchronous reconstruction,Mandibulectomy with Reconstruction
2095,7642,Total mandibulectomy NEC,Other total mandibulectomy,Mandibulectomy
2096,7643,Mandibular reconst NEC,Other reconstruction of mandible,Mandible Reconstruction
2097,7644,Tot face ostect w recons,Total ostectomy of other facial bone with synchronous reconstruction,Facial Bone Ostectomy
2098,7645,Tot face bone ostect NEC,Other total ostectomy of other facial bone,Other Facial Bone Ostectomy
2099,7646,Facial bone reconstr NEC,Other reconstruction of other facial bone,Other Facial Bone Reconstruction
2100,765,Temporomand arthroplasty,Temporomandibular arthroplasty,TMJ Arthroplasty
2101,8018,Oth arthrotomy-foot/toe,"Other arthrotomy, foot and toe",Foot and Toe Arthrotomy
2102,8019,Other arthrotomy NEC,"Other arthrotomy, other specified sites",Other Arthrotomy
2103,8020,Arthroscopy NOS,"Arthroscopy, unspecified site",Arthroscopy
2104,8021,Shoulder arthroscopy,"Arthroscopy, shoulder",Shoulder Arthroscopy
2105,8022,Elbow arthroscopy,"Arthroscopy, elbow",Elbow Arthroscopy
2106,8023,Wrist arthroscopy,"Arthroscopy, wrist",Wrist Arthroscopy
2107,8024,Hand & finger arthroscop,"Arthroscopy, hand and finger",Hand and Finger Arthroscopy
2108,8025,Hip arthroscopy,"Arthroscopy, hip",Hip Arthroscopy
2109,8026,Knee arthroscopy,"Arthroscopy, knee",Knee Arthroscopy
2110,8027,Ankle arthroscopy,"Arthroscopy, ankle",Ankle Arthroscopy
2111,8028,Foot & toe arthroscopy,"Arthroscopy, foot and toe",Foot and Toe Arthroscopy
2112,8029,Arthroscopy NEC,"Arthroscopy, other specified sites",Other Joint Arthroscopy
2113,8030,Joint biopsy NOS,"Biopsy of joint structure, unspecified site",Joint Biopsy
2114,8542,Bilat simple mastectomy,Bilateral simple mastectomy,Mastectomy
2115,8543,Unilat exten simp mastec,Unilateral extended simple mastectomy,Unilateral Mastectomy
2116,8544,Bilat extend simp mastec,Bilateral extended simple mastectomy,Mastectomy
2117,8545,Unilat radical mastectom,Unilateral radical mastectomy,Mastectomy
2118,8546,Bilat radical mastectomy,Bilateral radical mastectomy,Mastectomy
2119,8547,Unil ext rad mastectomy,Unilateral extended radical mastectomy,Mastectomy
2120,8548,Bil exten rad mastectomy,Bilateral extended radical mastectomy,Mastectomy
2121,8550,Augment mammoplasty NOS,"Augmentation mammoplasty, not otherwise specified",Breast Augmentation
2122,8551,Unil breast injec-augmen,Unilateral injection into breast for augmentation,Breast Augmentation
2123,8552,Bil breast injec-augment,Bilateral injection into breast for augmentation,Breast Augmentation
2124,8553,Unilat breast implant,Unilateral breast implant,Breast Implant
2125,8554,Bilateral breast implant,Bilateral breast implant,Breast Implant
2126,8555,Fat graft to breast,Fat graft to breast,Breast Fat Graft
2127,856,Mastopexy,Mastopexy,Breast Lift
2128,8570,Totl reconstc breast NOS,"Total reconstruction of breast, not otherwise specified",Breast Reconstruction
2129,8571,Latiss dorsi myocut flap,Latissimus dorsi myocutaneous flap,Latissimus Flap
2130,8572,"TRAM flap, pedicled","Transverse rectus abdominis myocutaneous (TRAM) flap, pedicled",TRAM Flap
2131,8573,"TRAM flap, free","Transverse rectus abdominis myocutaneous (TRAM) flap, free",TRAM Flap
2132,8574,"DIEP flap, free","Deep inferior epigastric artery perforator (DIEP) flap, free",DIEP Flap
2133,8575,"SIEA flap, free","Superficial inferior epigastric artery (SIEA) flap, free",SIEA Flap
2134,8576,"GAP flap, free","Gluteal artery perforator (GAP) flap, free",GAP Flap
2135,8579,Totl reconst breast NEC,Other total reconstruction of breast,Breast Reconstruction
2136,8581,Suture breast laceration,Suture of laceration of breast,Breast Laceration Repair
2137,8582,Breast split-thick graft,Split-thickness graft to breast,Breast Graft
2138,8583,Breast full-thick graft,Full-thickness graft to breast,Breast Graft
2139,8584,Breast pedicle graft,Pedicle graft to breast,Breast Pedicle Graft
2140,8585,Breast muscle flap graft,Muscle flap graft to breast,Breast Flap Graft
2141,8586,Transposition of nipple,Transposition of nipple,Nipple Transposition
2142,8587,Nipple repair NEC,Other repair or reconstruction of nipple,Nipple Reconstruction
2143,8589,Mammoplasty NEC,Other mammoplasty,Mammoplasty
2144,8591,Aspiration of breast,Aspiration of breast,Breast Aspiration
2145,8592,Breast injection,Injection of therapeutic agent into breast,Breast Injection
2146,8593,Breast implant revision,Revision of implant of breast,Breast Implant Revision
2147,8594,Breast implant removal,Removal of implant of breast,Breast Implant Removal
2148,8595,Inser breast tissu expan,Insertion of breast tissue expander,Breast Tissue Expander Insertion
2149,8596,Remov breast tissu expan,Removal of breast tissue expander,Breast Tissue Expander Removal
2150,8599,Breast operation NEC,Other operations on the breast,Breast Surgery
2151,8601,Aspiration skin & subq,Aspiration of skin and subcutaneous tissue,Skin and Subcutaneous Tissue Aspiration
2152,8602,Skin defect tattooing,Injection or tattooing of skin lesion or defect,Skin Lesion Injection or Tattooing
2153,8603,Incision pilonidal sinus,Incision of pilonidal sinus or cyst,Pilonidal Sinus or Cyst Incision
2154,8604,Other skin & subq i & d,Other incision with drainage of skin and subcutaneous tissue,Skin and Subcutaneous Tissue Drainage
2155,8605,Removal fb/dev from skin,Incision with removal of foreign body or device from skin and subcutaneous tissue,Foreign Body Removal
2156,8606,Insert infusion pump,Insertion of totally implantable infusion pump,Totally Implantable Infusion Pump Insertion
2157,8607,Insert vasc access dev,Insertion of totally implantable vascular access device [VAD],VAD Insertion
2158,8609,Skin & subq incision NEC,Other incision of skin and subcutaneous tissue,Skin Incision
2159,8611,Closed bx skin/subq tiss,Closed biopsy of skin and subcutaneous tissue,Skin Biopsy
2160,8619,Skin & subq dx proc NEC,Other diagnostic procedures on skin and subcutaneous tissue,Skin and Subcutaneous Tissue Diagnostic Procedures
2161,714,Operations on clitoris,Operations on clitoris,Clitoral Surgery
2162,715,Radical vulvectomy,Radical vulvectomy,Vulvectomy
2163,7161,Unilateral vulvectomy,Unilateral vulvectomy,Vulvectomy
2164,7661,Cl osteoplasty mand rami,Closed osteoplasty [osteotomy] of mandibular ramus,Mandibular Ramus Osteotomy
2165,7662,Open osteoplas mand rami,Open osteoplasty [osteotomy] of mandibular ramus,Mandibular Ramus Osteotomy
2166,7663,Osteoplasty mandible bdy,Osteoplasty [osteotomy] of body of mandible,Mandible Osteotomy
2167,7664,Mand orthognathic op NEC,Other orthognathic surgery on mandible,Mandible Orthognathic Surgery
2168,7665,Seg osteoplasty maxilla,Segmental osteoplasty [osteotomy] of maxilla,Maxilla Osteotomy
2169,7666,Tot osteoplasty maxilla,Total osteoplasty [osteotomy] of maxilla,Maxilla Osteotomy
2170,7667,Reduction genioplasty,Reduction genioplasty,Genioplasty Reduction
2171,7668,Augmentation genioplasty,Augmentation genioplasty,Genioplasty
2172,7669,Facial bone repair NEC,Other facial bone repair,Facial Bone Repair
2173,7670,Reduction facial fx NOS,"Reduction of facial fracture, not otherwise specified",Facial Reduction
2174,7671,Cl reduct malar/zygo fx,Closed reduction of malar and zygomatic fracture,Malar and Zygomatic Reduction
2175,7672,Opn reduct malar/zygo fx,Open reduction of malar and zygomatic fracture,Malar and Zygomatic Reduction
2176,7673,Cl reduct maxillary fx,Closed reduction of maxillary fracture,Maxillary Fracture Reduction
2177,7674,Open reduct maxillary fx,Open reduction of maxillary fracture,Maxillary Fracture Reduction
2178,7675,Cl reduct mandible fx,Closed reduction of mandibular fracture,Mandibular Reduction
2179,7676,Open reduct mandible fx,Open reduction of mandibular fracture,Mandibular Reduction
2180,7677,Open reduct alveolar fx,Open reduction of alveolar fracture,Alveolar Fracture Reduction
2181,7678,Cl reduct facial fx NEC,Other closed reduction of facial fracture,Facial Reduction
2182,7679,Open reduct face fx NEC,Other open reduction of facial fracture,Open Reduction of Facial Fracture
2183,7691,Bone graft to face bone,Bone graft to facial bone,Facial Bone Graft
2184,7692,Syn implant to face bone,Insertion of synthetic implant in facial bone,Facial Implant
2185,7693,Clos reduct tm dislocat,Closed reduction of temporomandibular dislocation,TMJ Reduction
2186,7694,Open reduct tm dislocat,Open reduction of temporomandibular dislocation,TMJ Reduction
2187,7695,Tm manipulation NEC,Other manipulation of temporomandibular joint,TMJ Manipulation
2188,7696,Injec therap sbst tm jnt,Injection of therapeutic substance into temporomandibular joint,TMJ Injection
2189,7697,Remove int fix face bone,Removal of internal fixation device from facial bone,Facial Bone Internal Fixation Removal
2190,7699,Facial bone/jnt op NEC,Other operations on facial bones and joints,Facial Bone and Joint Surgery
2191,7700,Sequestrectomy NOS,"Sequestrectomy, unspecified site",Sequestrectomy
2192,7701,Chest cage sequestrec,"Sequestrectomy, scapula, clavicle, and thorax [ribs and sternum]",Thoracic Sequestrectomy
2193,7702,Humerus sequestrectomy,"Sequestrectomy, humerus",Humerus Sequestrectomy
2194,7703,Radius & ulna sequestrec,"Sequestrectomy, radius and ulna",Radius and Ulna Sequestrectomy
2195,7704,Metacarp/carp sequestrec,"Sequestrectomy, carpals and metacarpals",Carpal and Metacarpal Sequestrectomy
2196,7705,Femoral sequestrectomy,"Sequestrectomy, femur",Femur Sequestrectomy
2197,7706,Patellar sequestrectomy,"Sequestrectomy, patella",Patella Sequestrectomy
2198,8031,Shoulder joint biopsy,"Biopsy of joint structure, shoulder",Shoulder Joint Biopsy
2199,8032,Elbow joint biopsy,"Biopsy of joint structure, elbow",Elbow Joint Biopsy
2200,8033,Wrist joint biopsy,"Biopsy of joint structure, wrist",Wrist Joint Biopsy
2201,8034,Hand/finger joint biopsy,"Biopsy of joint structure, hand and finger",Joint Biopsy
2202,8448,Implant leg prosthesis,Implantation of prosthetic device of leg,Prosthetic Leg Implantation
2203,8451,Ins spinal fusion device,Insertion of interbody spinal fusion device,Spinal Fusion
2204,8452,Insert recombinant BMP,Insertion of recombinant bone morphogenetic protein,Bone Morphogenetic Protein Insertion
2205,8453,Imp limb length kinetic,Implantation of internal limb lengthening device with kinetic distraction,ILD Device Implantation
2206,8454,Impl other limb length,Implantation of other internal limb lengthening device,Internal Limb Lengthening Device Implantation
2207,8455,Ins bone void filler,Insertion of bone void filler,Bone Void Filler Insertion
2208,8456,Ins or rep cement spacer,Insertion or replacement of (cement) spacer,Spacer Insertion or Replacement
2209,8457,Removal of cement spacer,Removal of (cement) spacer,Spacer Removal
2210,8459,Insert othr spin device,Insertion of other spinal devices,Spinal Device Insertion
2211,8460,Insert disc pros NOS,"Insertion of spinal disc prosthesis, not otherwise specified",Spinal Disc Prosthesis
2212,8461,Ins part disc pros cerv,"Insertion of partial spinal disc prosthesis, cervical",Cervical Spinal Disc Prosthesis
2213,8462,Ins tot disc prost cerv,"Insertion of total spinal disc prosthesis, cervical",Cervical Spinal Disc Prosthesis
2214,8463,Ins spin disc pros thor,"Insertion of spinal disc prosthesis, thoracic",Thoracic Spinal Disc Prosthesis
2215,8464,Ins part disc pros lumb,"Insertion of partial spinal disc prosthesis, lumbosacral",Lumbosacral Spinal Disc Prosthesis Insertion
2216,8465,Ins totl disc pros lumb,"Insertion of total spinal disc prosthesis, lumbosacral",Spinal Disc Prosthesis
2217,8466,Revise disc prost cerv,"Revision or replacement of artificial spinal disc prosthesis, cervical",Cervical Artificial Disc Revision or Replacement
2218,8467,Revise disc prost thora,"Revision or replacement of artificial spinal disc prosthesis, thoracic",Thoracic Artificial Disc Replacement
2219,8468,Revise disc prosth lumb,"Revision or replacement of artificial spinal disc prosthesis, lumbosacral",Artificial Spinal Disc Revision/Replacement
2220,8469,Revise disc prosth NOS,"Revision or replacement of artificial spinal disc prosthesis, not otherwise specified",Spinal Disc Revision or Replacement
2221,8471,App ext fix dev-monoplan,"Application of external fixator device, monoplanar system",External Fixator Application
2222,8472,App ext fix dev-ring sys,"Application of external fixator device, ring system",External Fixator Application
2223,8473,App hybrid ext fix dev,Application of hybrid external fixator device,Hybrid External Fixator
2224,8480,Ins/repl interspine dev,Insertion or replacement of interspinous process device(s),Interspinous Process Device Insertion
2225,8481,Rev interspine device,Revision of interspinous process device(s),Revision Interspinous Process Device
2226,8482,Ins/repl pdcl stabil dev,Insertion or replacement of pedicle-based dynamic stabilization device(s),Dynamic Stabilization Device Insertion
2227,8483,Rev pedcl dyn stabil dev,Revision of pedicle-based dynamic stabilization device(s),Pedicle-Based Dynamic Stabilization Revision
2228,8484,Ins/repl facet replc dev,Insertion or replacement of facet replacement device(s),Facet Replacement
2229,8485,Rev facet replace device,Revision of facet replacement device(s),Revision Facet Replacement
2230,8491,Amputation NOS,"Amputation, not otherwise specified",Amputation
2231,8492,Separat equal join twin,Separation of equal conjoined twins,Twins Separation
2232,8493,Separat unequl join twin,Separation of unequal conjoined twins,Twins Separation
2233,8494,Ins strn fix w rgd plate,Insertion of sternal fixation device with rigid plates,Sternal Fixation
2234,8499,Musculoskeletal op NEC,Other operations on musculoskeletal system,Musculoskeletal Operations
2235,850,Mastotomy,Mastotomy,Mastectomy
2236,7162,Bilateral vulvectomy,Bilateral vulvectomy,Vulvectomy
2237,7171,Suture vulvar laceration,Suture of laceration of vulva or perineum,Vulva or Perineum Laceration Suture
