ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE,CONCISE_TITLE
9250,77589,Neonat endo/met dis NEC,Other neonatal endocrine and metabolic disturbances,Neonatal Endocrine and Metabolic Disturbances
9251,7759,Transient met dis NB NOS,Unspecified endocrine and metabolic disturbances specific to the fetus and newborn,Congenital Endocrine and Metabolic Disturbances
9252,7760,NB hemorrhagic disease,Hemorrhagic disease of newborn,Hemorrhagic Disease of Newborn
9253,7761,Neonatal thrombocytopen,Transient neonatal thrombocytopenia,Transient Neonatal Thrombocytopenia
9254,7762,Dissem intravasc coag NB,Disseminated intravascular coagulation in newborn,Newborn Disseminated Intravascular Coagulation
9255,7763,Oth neonatal coag dis,Other transient neonatal disorders of coagulation,Transient Neonatal Coagulopathy
9256,7764,Polycythemia neonatorum,Polycythemia neonatorum,Neonatal Polycythemia
9257,7765,Congenital anemia,Congenital anemia,Congenital Anemia
9258,7766,Anemia of prematurity,Anemia of prematurity,Premature Infant Anemia
9259,7767,Neonatal neutropenia,Transient neonatal neutropenia,Neonatal Neutropenia
9260,7768,Transient hemat dis NEC,Other specified transient hematological disorders of fetus or newborn,Transient Hematological Disorder in Fetus or Newborn
9261,7769,NB hematological dis NOS,Unspecified hematological disorder specific to newborn,Newborn Hematological Disorder
9262,7771,Meconium obstruction,Meconium obstruction in fetus or newborn,Meconium Impaction
9263,7772,Intest obst-inspiss milk,Intestinal obstruction in newborn due to inspissated milk,Newborn Intussusception
9264,7773,Swallowed blood syndrome,Hematemesis and melena of newborn due to swallowed maternal blood,Hematemesis and Melena in Newborn
9265,7774,Transitory ileus of NB,Transitory ileus of newborn,Neonatal Transient Ileus
9266,77750,Nec enterocoltis NB NOS,"Necrotizing enterocolitis in newborn, unspecified",Neonatal Necrotizing Enterocolitis
9267,77751,Stg I nec enterocol NB,Stage I necrotizing enterocolitis in newborn,Neonatal Necrotizing Enterocolitis
9268,77752,Stg II nec enterocol NB,Stage II necrotizing enterocolitis in newborn,NEC Stage II
9269,77753,Stg III nec enterocol NB,Stage III necrotizing enterocolitis in newborn,Neonatal Necrotizing Enterocolitis
9270,7776,Perinatal intest perfor,Perinatal intestinal perforation,Intestinal Perforation in Perinatal Period
9271,7778,Perinat GI sys dis NEC,Other specified perinatal disorders of digestive system,Perinatal Digestive System Disorder
9272,7779,Perinat GI sys dis NOS,Unspecified perinatal disorder of digestive system,Perinatal Digestive System Disorder
9273,7780,Hydrops fetalis no isoim,Hydrops fetalis not due to isoimmunization,Fetal Hydrops
9274,7781,Sclerema neonatorum,Sclerema neonatorum,Sclerema Neonatorum
9275,7782,NB cold injury syndrome,Cold injury syndrome of newborn,Hypothermia in Newborn
9276,7783,NB hypothermia NEC,Other hypothermia of newborn,Newborn Hypothermia
9277,80394,Opn skl fx NEC-prol coma,"Other open skull fracture with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Traumatic Brain Injury
9278,80395,Opn skl fx NEC-deep coma,"Other open skull fracture with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Traumatic Brain Injury
9279,80396,Opn skul fx NEC-coma NOS,"Other open skull fracture with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration",Open Skull Fracture with Intracranial Injury
9280,80399,Opn skull fx NEC-concuss,"Other open skull fracture with intracranial injury of other and unspecified nature, with concussion, unspecified",Open Skull Fracture with Intracranial Injury
9281,80400,Cl skul fx w oth bone fx,"Closed fractures involving skull or face with other bones, without mention of intracranial injury, unspecified state of consciousness",Facial Fracture
9282,80401,Cl skl w oth fx w/o coma,"Closed fractures involving skull or face with other bones, without mention of intracranial injury, with no loss of consciousness",Facial Fracture
9283,80402,Cl skl w oth fx-brf coma,"Closed fractures involving skull or face with other bones, without mention of intracranial injury, with brief [less than one hour] loss of consciousness",Closed Skull Fracture
9284,80403,Cl skl w oth fx-mod coma,"Closed fractures involving skull or face with other bones, without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness",Closed Head Injury with Moderate Loss of Consciousness
9285,80404,Cl skl/oth fx-proln coma,"Closed fractures involving skull or face with other bones, without mention or intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Prolonged Loss of Consciousness with Closed Skull and Face Fracture
9286,80405,Cl skul/oth fx-deep coma,"Closed fractures involving skull of face with other bones, without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Traumatic Brain Injury
9287,80406,Cl skl w oth fx-coma NOS,"Closed fractures involving skull of face with other bones, without mention of intracranial injury, with loss of consciousness of unspecified duration",Facial Closed Fracture with Loss of Consciousness
9288,80409,Cl skul w oth fx-concuss,"Closed fractures involving skull of face with other bones, without mention of intracranial injury, with concussion, unspecified",Facial Fracture with Concussion
9289,80410,Cl sk w oth fx/cereb lac,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, unspecified state of consciousness",Skull and Face Fracture with Cerebral Laceration and Contusion
9290,86382,"Pancreas, body inj-close","Injury to pancreas, body, without mention of open wound into cavity",Pancreatic Injury
10970,V1869,Fam hx-kidney dis NEC,Family history of other kidney diseases,Family History of Kidney Disease
10971,V187,Family hx-gu disease NEC,Family history of other genitourinary diseases,Genitourinary Disease Family History
10972,V188,Fm hx-infect/parasit dis,Family history of infectious and parasitic diseases,Family History of Infectious and Parasitic Diseases
10973,V189,Fam hx genet dis carrier,Family history of genetic disease carrier,Genetic Disease Carrier Status
10974,V190,Family hx-blindness,Family history of blindness or visual loss,Family History of Blindness or Visual Loss
10975,V1911,Family history glaucoma,Family history of glaucoma,Glaucoma Family History
10976,V1919,Family hx-eye disord NEC,Family history of other specified eye disorder,Family History of Eye Disorder
10977,V192,Family hx-deafness,Family history of deafness or hearing loss,Hereditary Deafness
10978,V193,Family hx-ear disord NEC,Family history of other ear disorders,Family History of Ear Disorders
10979,V194,Family hx-skin condition,Family history of skin conditions,Skin Condition Family History
10980,V195,Fam hx-congen anomalies,Family history of congenital anomalies,Family History of Congenital Anomalies
10981,V196,Family hx-allergic dis,Family history of allergic disorders,Allergic Disorder Family History
10982,V197,Consanguinity,Family history of consanguinity,Consanguinity Family History
10983,V198,Family hx-condition NEC,Family history of other condition,Family History of Other Condition
10984,V200,Foundling health care,Health supervision of foundling,Foundling Health Supervision
10985,V201,Care of healthy chld NEC,Other healthy infant or child receiving care,Healthy Infant or Child
10986,V202,Routin child health exam,Routine infant or child health check,Well Child Check
10987,V2031,Health supvsn nb <8 days,Health supervision for newborn under 8 days old,Newborn Health Supervision
10988,V2032,Health supv nb 8-28 days,Health supervision for newborn 8 to 28 days old,Newborn Health Supervision
10989,V210,Rapid childhood growth,Period of rapid growth in childhood,Growth Spurt
10990,V211,Puberty,Puberty,Adolescent Growth Spurt
10991,V212,Adolescence growth NEC,Other development of adolescence,Adolescent Development Disorder
10992,V2130,Low birthwt status NOS,"Low birth weight status, unspecified",Low Birth Weight
10993,V2131,Low birthwt status <500g,"Low birth weight status, less than 500 grams",Low Birth Weight
10994,V2132,Low birthwt 500-999g,"Low birth weight status, 500-999 grams",Low Birth Weight
10995,V2133,Low birthwt 1000-1499g,"Low birth weight status, 1000-1499 grams",Low Birth Weight
10996,V2134,Low birthwt 1500-1999g,"Low birth weight status, 1500-1999 grams",Low Birth Weight
10997,V2135,Low birthwt 2000-2500g,"Low birth weight status, 2000-2500 grams",Low Birth Weight
10998,V218,Constit state in dev NEC,Other specified constitutional states in development,Constitutional State
10999,V219,Constit state in dev NOS,Unspecified constitutional state in development,Constitutional State
11000,V220,Supervis normal 1st preg,Supervision of normal first pregnancy,Normal First Pregnancy Supervision
11001,V221,Supervis oth normal preg,Supervision of other normal pregnancy,Normal Pregnancy Supervision
11002,V222,"Preg state, incidental","Pregnant state, incidental",Unplanned Pregnancy
11003,V230,Preg w hx of infertility,Supervision of high-risk pregnancy with history of infertility,High-Risk Pregnancy Supervision
11004,V231,Preg w hx-trophoblas dis,Supervision of high-risk pregnancy with history of trophoblastic disease,High-Risk Pregnancy Supervision
11005,V232,Preg w hx of abortion,Supervision of high-risk pregnancy with history of abortion,High-Risk Pregnancy Supervision
11006,V233,Grand multiparity,Supervision of high-risk pregnancy with grand multiparity,High-Risk Pregnancy Supervision
11007,V2341,Preg w hx pre-term labor,Pregnancy with history of pre-term labor,Preterm Labor in Pregnancy
11008,V2342,Preg w hx ectopic preg,Pregnancy with history of ectopic pregnancy,History of Ectopic Pregnancy in Pregnancy
11009,V2349,Preg w poor obs hx NEC,Pregnancy with other poor obstetric history,Poor Obstetric History in Pregnancy
11010,V235,Preg w poor reproduct hx,Supervision of high-risk pregnancy with other poor reproductive history,High-Risk Pregnancy Supervision
11011,V237,Insufficnt prenatal care,Supervision of high-risk pregnancy with insufficient prenatal care,High-Risk Pregnancy Supervision
11012,V2381,Suprv elderly primigrav,Supervision of high-risk pregnancy with elderly primigravida,High-Risk Pregnancy Supervision
11013,V2382,Suprv elderly multigrav,Supervision of high-risk pregnancy with elderly multigravida,High-Risk Pregnancy Supervision
11014,V2383,Suprv young primigravida,Supervision of high-risk pregnancy with young primigravida,High-Risk Pregnancy Supervision
11015,V2384,Suprv young multigravida,Supervision of high-risk pregnancy with young multigravida,High-Risk Pregnancy Supervision
11016,V2385,Pregnt-assist repro tech,Pregnancy resulting from assisted reproductive technology,Assisted Reproductive Technology Pregnancy
11017,V2386,Preg-hx in utro prev prg,Pregnancy with history of in utero procedure during previous pregnancy,Prior In Utero Procedure during Pregnancy
11018,V2387,Preg w incon fetl viabil,Pregnancy with inconclusive fetal viability,Unsure Viability Pregnancy
11019,V2389,Suprv high-risk preg NEC,Supervision of other high-risk pregnancy,High-Risk Pregnancy Supervision
11020,V239,Suprv high-risk preg NOS,Supervision of unspecified high-risk pregnancy,High-Risk Pregnancy Supervision
11021,V240,Postpart care after del,Postpartum care and examination immediately after delivery,Postpartum Care
11022,V241,Postpart care-lactation,Postpartum care and examination of lactating mother,Postpartum Care
11023,V242,Rout postpart follow-up,Routine postpartum follow-up,Postpartum Follow-Up
11024,V2501,Prescrip-oral contracept,General counseling on prescription of oral contraceptives,Oral Contraceptive Counseling
11025,V2502,Initiate contracept NEC,General counseling on initiation of other contraceptive measures,Contraceptive Counseling
11026,V2503,Contracept mgmt-emergncy,Encounter for emergency contraceptive counseling and prescription,Emergency Contraception Counseling and Prescription
11027,V2504,Natrl fam pln-avoid preg,Counseling and instruction in natural family planning to avoid pregnancy,Natural Family Planning Instruction
11028,V2509,Contraceptive mangmt NEC,Other general counseling and advice on contraceptive management,Contraceptive Counseling and Advice
11029,V2511,Insertion of iud,Encounter for insertion of intrauterine contraceptive device,IUD Insertion
11030,V2512,Removal of iud,Encounter for removal of intrauterine contraceptive device,IUD Removal
11031,V2513,Remove/insert iud,Encounter for removal and reinsertion of intrauterine contraceptive device,IUD Removal and Reinsertion
11032,V252,Sterilization,Sterilization,Sterilization Procedure
11033,V253,Menstrual extraction,Menstrual extraction,Menstrual Extraction
11034,V2540,Contracept surveill NOS,"Contraceptive surveillance, unspecified",Contraceptive Surveillance
11035,V2541,Contracept pill surveill,Surveillance of contraceptive pill,Contraceptive Pill Surveillance
11036,V2542,Iud surveillance,Surveillance of intrauterine contraceptive device,Intrauterine Contraceptive Device Surveillance
11037,V2543,Srvl mplnt sbdrm cntrcep,Surveillance of implantable subdermal contraceptive,Contraceptive Implant Surveillance
11038,V2549,Contracept surveill NEC,Surveillance of other contraceptive method,Contraceptive Surveillance
11039,V255,Nsrt mplnt sbdrm cntrcep,Insertion of implantable subdermal contraceptive,Subdermal Contraceptive Implant Insertion
11040,90224,Injury celiac axis NEC,Injury to other specified branches of celiac axis,Celiac Axis Injury
11041,V6222,Hx retrn military deploy,Personal history of return from military deployment,Military Deployment History
11042,V6229,Occupationl circumst NEC,Other occupational circumstances or maladjustment,Occupational Circumstances or Maladjustment
11043,V623,Educational circumstance,Educational circumstances,Educational Disability
11044,V624,Social maladjustment,Social maladjustment,Social Adjustment Disorder
11045,V625,Legal circumstances,Legal circumstances,Legal Circumstances
11046,V626,Refusal of treatment,Refusal of treatment for reasons of religion or conscience,Religious or Conscience Refusal of Treatment
11047,V6281,Interpersonal probl NEC,"Interpersonal problems, not elsewhere classified",Interpersonal Relationship Disturbances
11048,V6282,"Bereavement, uncomplicat","Bereavement, uncomplicated",Grief
11049,V6283,Cnsl perp phys/sex abuse,Counseling for perpetrator of physical/sexual abuse,Abuse Counseling
11050,V6284,Suicidal ideation,Suicidal ideation,Suicidal Ideation
11051,V6285,Homicidal ideation,Homicidal ideation,Homicidal Ideation
11052,V6289,Psychological stress NEC,"Other psychological or physical stress, not elsewhere classified",Stress Disorder
11053,V629,Psychosocial circum NOS,Unspecified psychosocial circumstance,Psychosocial Circumstance
11054,V630,Home remote from hospitl,Residence remote from hospital or other health care facility,Remote Residence
11055,V631,No medical serv in home,Medical services in home not available,Home Health Care
12467,88003,Open wound of upper arm,"Open wound of upper arm, without mention of complication",Upper Arm Wound
12468,88009,Mult open wound shoulder,"Open wound of multiple sites of shoulder and upper arm, without mention of complication",Shoulder and Upper Arm Wound
12469,88010,Open wnd shoulder-compl,"Open wound of shoulder region, complicated",Complicated Shoulder Wound
12470,88011,Open wound scapula-compl,"Open wound of scapular region, complicated",Scapular Wound Complication
12471,88012,Open wound axilla-compl,"Open wound of axillary region, complicated",Axillary Wound Complication
12472,88013,Open wnd upper arm-compl,"Open wound of upper arm, complicated",Upper Arm Wound Complication
12473,88019,Mult opn wnd should-comp,"Open wound of multiple sites of shoulder and upper arm, complicated",Shoulder and Upper Arm Wound Complications
12474,88020,Opn wnd shouldr w tendon,"Open wound of shoulder region, with tendon involvement",Shoulder Wound with Tendon Involvement
12475,88021,Opn wnd scapula w tendon,"Open wound of scapular region, with tendon involvement",Scapular Wound with Tendon Involvement
12476,88022,Open wnd axilla w tendon,"Open wound of axillary region, with tendon involvement",Axillary Tendon Injury
12477,88023,Open wnd up arm w tendon,"Open wound of upper arm, with tendon involvement",Upper Arm Open Wound with Tendon Involvement
12478,88029,Mlt opn wnd shldr w tend,"Open wound of multiple sites of shoulder and upper arm, with tendon involvement",Multiple Shoulder and Upper Arm Wound with Tendon Involvement
12479,88100,Open wound of forearm,"Open wound of forearm, without mention of complication",Forearm Wound
12480,88101,Open wound of elbow,"Open wound of elbow, without mention of complication",Elbow Wound
12481,88102,Open wound of wrist,"Open wound of wrist, without mention of complication",Wrist Wound
12482,88110,Open wound forearm-compl,"Open wound of forearm, complicated",Forearm Wound Complication
12483,88111,Open wound elbow-complic,"Open wound of elbow, complicated",Elbow Wound Complication
12484,88112,Open wound wrist-complic,"Open wound of wrist, complicated",Wrist Wound Complication
12485,88120,Open wnd forearm w tendn,"Open wound of forearm, with tendon involvement",Forearm Wound with Tendon Involvement
12486,88121,Opn wound elbow w tendon,"Open wound of elbow, with tendon involvement",Elbow Tendon Injury
12487,88122,Opn wound wrist w tendon,"Open wound of wrist, with tendon involvement",Wrist Wound with Tendon Involvement
12488,8820,Open wound of hand,"Open wound of hand except finger(s) alone, without mention of complication",Hand Wound
12489,8821,Opn wound hand-complicat,"Open wound of hand except finger(s) alone, complicated",Hand Wound Complication
12490,8822,Open wound hand w tendon,"Open wound of hand except finger(s) alone, with tendon involvement",Hand Injury with Tendon Involvement
12491,9461,1st deg burn mult site,Erythema [first degree] of multiple specified sites,Erythema of Unspecified Site
12492,9462,2nd deg burn mult site,"Blisters, epidermal loss [second degree] of multiple specified sites",Epidermal Loss (Second Degree)'.
12493,9463,3rd deg burn mult site,Full-thickness skin loss [third degree NOS] of multiple specified sites,Full-Thickness Skin Loss
12494,9464,Deep 3 deg brn mult site,"Deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of multiple specified sites",Deep Tissue Necrosis
12495,9465,3rd brn w loss-mult site,"Deep necrosis of underlying tissues [deep third degree] with loss of a body part, of multiple specified sites",Deep Tissue Necrosis
12496,9470,Burn of mouth & pharynx,Burn of mouth and pharynx,Mouth and Pharynx Burn
12497,9471,Burn larynx/trachea/lung,"Burn of larynx, trachea, and lung",Laryngeal and Tracheal Burn
12498,9472,Burn of esophagus,Burn of esophagus,Esophageal Burn
12499,9473,Burn of GI tract,Burn of gastrointestinal tract,Gastrointestinal Burn
12500,9474,Burn of vagina & uterus,Burn of vagina and uterus,Vaginal and Uterine Burn
12501,9478,Burn internal organ NEC,Burn of other specified sites of internal organs,Internal Organ Burn
12502,9479,Burn internal organ NOS,"Burn of internal organs, unspecified site",Internal Organ Burn
12503,94800,Bdy brn < 10%/3d deg NOS,"Burn [any degree] involving less than 10 percent of body surface with third degree burn, less than 10 percent or unspecified",Third Degree Burn
12504,94810,10-19% bdy brn/3 deg NOS,"Burn [any degree] involving 10-19 percent of body surface with third degree burn, less than 10 percent or unspecified",Third Degree Burn
12505,94811,10-19% bdy brn/10-19% 3d,"Burn [any degree] involving 10-19 percent of body surface with third degree burn, 10-19%",Third Degree Burn (10-19% Body Surface Area)
12506,94820,20-29% bdy brn/3 deg NOS,"Burn [any degree] involving 20-29 percent of body surface with third degree burn, less than 10 percent or unspecified","Third Degree Burn, 20-29 Percent Body Surface"
12507,94821,20-29% bdy brn/10-19% 3d,"Burn [any degree] involving 20-29 percent of body surface with third degree burn, 10-19%",Third Degree Burn (20-29% of body surface)'.
12508,94822,20-29% bdy brn/20-29% 3d,"Burn [any degree] involving 20-29 percent of body surface with third degree burn, 20-29%","Third Degree Burn, 20-29 Percent Body Surface"
12509,94830,30-39% bdy brn/3 deg NOS,"Burn [any degree] involving 30-39 percent of body surface with third degree burn, less than 10 percent or unspecified","Third Degree Burn, 30-39 Percent Body Surface Area"
12510,94831,30-39% bdy brn/10-19% 3d,"Burn [any degree] involving 30-39 percent of body surface with third degree burn, 10-19%","Third Degree Burn, 30-39 Percent Body Surface Area"
12511,94832,30-39% bdy brn/20-29% 3d,"Burn [any degree] involving 30-39 percent of body surface with third degree burn, 20-29%","Third Degree Burn, 20-29 Percent Body Surface Area"
12512,94833,30-39% bdy brn/30-39% 3d,"Burn [any degree] involving 30-39 percent of body surface with third degree burn, 30-39%","Third Degree Burn, 30-39 Percent Body Surface Area"
12513,94840,40-49% bdy brn/3 deg NOS,"Burn [any degree] involving 40-49 percent of body surface with third degree burn, less than 10 percent or unspecified","Third Degree Burn, 40-49 Percent Body Surface Area"
12514,94841,40-49% bdy brn/10-19% 3d,"Burn [any degree] involving 40-49 percent of body surface with third degree burn, 10-19%","Third Degree Burn, 40-49 Percent Body Surface"
12515,94842,40-49% bdy brn/20-29% 3d,"Burn [any degree] involving 40-49 percent of body surface with third degree burn, 20-29%","Third Degree Burn, 40-49 Percent Body Surface"
12516,94843,40-49% bdy brn/30-39% 3d,"Burn [any degree] involving 40-49 percent of body surface with third degree burn, 30-39%","Third Degree Burn, 40-49 Percent Body Surface"
12517,94844,40-49% bdy brn/40-49% 3d,"Burn [any degree] involving 40-49 percent of body surface with third degree burn, 40-49%","Third Degree Burn, 40-49 Percent Body Surface"
12518,94850,50-59% bdy brn/3 deg NOS,"Burn [any degree] involving 50-59 percent of body surface with third degree burn, less than 10 percent or unspecified","Third Degree Burn, 50-59 Percent Body Surface Area"
12519,94851,50-59% bdy brn/10-19% 3d,"Burn [any degree] involving 50-59 percent of body surface with third degree burn, 10-19%","Third Degree Burn, 50-59 Percent Body Surface Area"
12520,94852,50-59% bdy brn/20-29% 3d,"Burn [any degree] involving 50-59 percent of body surface with third degree burn, 20-29%","Third Degree Burn, 20-29 Percent Body Surface Area"
12521,94853,50-59% bdy brn/30-39% 3d,"Burn [any degree] involving 50-59 percent of body surface with third degree burn, 30-39%","Third Degree Burn, 30-39 Percent Body Surface Area"
12522,94854,50-59% bdy brn/40-49% 3d,"Burn [any degree] involving 50-59 percent of body surface with third degree burn, 40-49%","Third Degree Burn, 40-49 Percent Body Surface Area"
12523,94855,50-59% bdy brn/50-59% 3d,"Burn [any degree] involving 50-59 percent of body surface with third degree burn, 50-59%","Third Degree Burn, 50-59 Percent Body Surface Area"
12524,9755,Poisoning-expectorants,Poisoning by expectorants,Expectorant Poisoning
12525,9756,Pois-anti-cold drugs,Poisoning by anti-common cold drugs,Anti-Common Cold Drug Poisoning
12526,9757,Poisoning-antiasthmatics,Poisoning by antiasthmatics,Antiasthma Poisoning
12527,9758,Pois-respir drug NEC/NOS,Poisoning by other and unspecified respiratory drugs,Respiratory Drug Poisoning
12528,9760,Pois-local anti-infect,Poisoning by local anti-infectives and anti-inflammatory drugs,Anti-Infective and Anti-Inflammatory Drug Poisoning
12529,9761,Poisoning-antipruritics,Poisoning by antipruritics,Antipruritic Poisoning
12530,9762,Pois-loc astring/deterg,Poisoning by local astringents and local detergents,Astringent and Detergent Poisoning
12531,9763,Pois-emol/demul/protect,"Poisoning by emollients, demulcents, and protectants","Emollient, Demulcent, and Protectant Poisoning"
12532,9764,Poison-hair/scalp prep,"Poisoning by keratolytics, keratoplastics, other hair treatment drugs and preparations",Hair Treatment Poisoning
12533,E8630,Acc pois-chlorine pestic,Accidental poisoning by insecticides of organochlorine compounds,Organochlorine Insecticide Poisoning
12534,E8631,Acc pois-phosph pesticid,Accidental poisoning by insecticides of organophosphorus compounds,Organophosphorus Insecticide Poisoning
12723,94870,70-79% bdy brn/3 deg NOS,"Burn [any degree] involving 70-79 percent of body surface with third degree burn, less than 10 percent or unspecified",Third Degree Burn (70-79% Body Surface Area)
12724,94871,70-79% bdy brn/10-19% 3d,"Burn [any degree] involving 70-79 percent of body surface with third degree burn, 10-19%","Third Degree Burn, 70-79 Percent Body Surface Area"
12725,94872,70-79% bdy brn/20-29% 3d,"Burn [any degree] involving 70-79 percent of body surface with third degree burn, 20-29%","Third Degree Burn, 70-79 Percent Body Surface Area"
12726,94873,70-79% bdy brn/30-39% 3d,"Burn [any degree] involving 70-79 percent of body surface with third degree burn, 30-39%","Third Degree Burn, 30-39 Percent Body Surface Area"
12727,94874,70-79% bdy brn/40-49% 3d,"Burn [any degree] involving 70-79 percent of body surface with third degree burn, 40-49%","Third Degree Burn, 40-49 Percent Body Surface Area"
12728,94875,70-79% bdy brn/50-59% 3d,"Burn [any degree] involving 70-79 percent of body surface with third degree burn, 50-59%","Third Degree Burn, 50-59 Percent Body Surface Area"
12729,94876,70-79% bdy brn/60-69% 3d,"Burn [any degree] involving 70-79 percent of body surface with third degree burn, 60-69%","Third Degree Burn, 70-79 Percent Body Surface Area"
12730,94877,70-79% bdy brn/70-79% 3d,"Burn [any degree] involving 70-79 percent of body surface with third degree burn, 70-79%","Third Degree Burn, 70-79 Percent Body Surface Area"
12731,94880,80-89% bdy brn/3 deg NOS,"Burn [any degree] involving 80-89 percent of body surface with third degree burn, less than 10 percent or unspecified","Third Degree Burn, 80-89 Percent Body Surface Area"
12732,E8213,Oth off-road mv-mcyc psg,Nontraffic accident involving other off-road motor vehicle injuring passenger on motorcycle,Off-Road Motor Vehicle Accident Injury
12733,E8214,Oth off-road mv-st car,Nontraffic accident involving other off-road motor vehicle injuring occupant of streetcar,Streetcar Injury from Nontraffic Accident
12734,E8215,Oth off-road mv-anim rid,Nontraffic accident involving other off-road motor vehicle injuring rider of animal; occupant of animal-drawn vehicle,Off-Road Motor Vehicle Accident
12735,E8216,Oth off-road mv-ped cycl,Nontraffic accident involving other off-road motor vehicle injuring pedal cyclist,Off-Road Motor Vehicle Accident
12736,E8217,Oth off-road mv-pedest,Nontraffic accident involving other off-road motor vehicle injuring pedestrian,Off-Road Motor Vehicle Accident Injury
12737,E8218,Oth off-road mv-pers NEC,Nontraffic accident involving other off-road motor vehicle injuring other specified person,Off-Road Motor Vehicle Accident
12738,E8219,Oth off-road mv-pers NOS,Nontraffic accident involving other off-road motor vehicle injuring unspecified person,Off-Road Motor Vehicle Accident
12739,E8220,Oth coll w mov obj-driv,Other motor vehicle nontraffic accident involving collision with moving object injuring driver of motor vehicle other than motorcycle,Non-Traffic Motor Vehicle Accident Injury
12740,E8221,Oth coll w mov obj-psgr,Other motor vehicle nontraffic accident involving collision with moving object injuring passenger in motor vehicle other than motorcycle,Non-Motor Vehicle Collision Injury
12741,E8222,Oth coll mov obj-mocycl,Other motor vehicle nontraffic accident involving collision with moving object injuring motorcyclist,Motorcycle Accident Injury
12742,E8223,Oth coll mov obj-cyc psg,Other motor vehicle nontraffic accident involving collision with moving object injuring passenger on motorcycle,Motorcycle Accident Injury
12743,E8224,Oth coll mov obj-st car,Other motor vehicle nontraffic accident involving collision with moving object injuring occupant of streetcar,Streetcar Accident Injury
12744,E8225,Oth coll mov obj-rider,Other motor vehicle nontraffic accident involving collision with moving object injuring rider of animal; occupant of animal-drawn vehicle,Animal-Drawn Vehicle Accident
12745,E8226,Oth coll mov obj-ped cyc,Other motor vehicle nontraffic accident involving collision with moving object injuring pedal cyclist,Pedal Cyclist Injury - Non-Traffic Accident
12746,E8227,Oth coll mov obj-pedest,Other motor vehicle nontraffic accident involving collision with moving object injuring pedestrian,Traffic Accident Injury
12747,E8228,Oth coll mov obj-per NEC,Other motor vehicle nontraffic accident involving collision with moving object injuring other specified person,Traffic Accident Injury
12748,E8229,Oth coll mov obj-per NOS,Other motor vehicle nontraffic accident involving collision with moving object injuring unspecified person,Traffic Accident Injury
12749,E8230,Oth coll stndng obj-driv,Other motor vehicle nontraffic accident involving collision with stationary object injuring driver of motor vehicle other than motorcycle,Non-Traffic Motor Vehicle Accident Injury
12750,E8231,Oth coll stndng obj-psgr,Other motor vehicle nontraffic accident involving collision with stationary object injuring passenger in motor vehicle other than motorcycle,Non-Traffic Motor Vehicle Accident Injury
12751,E8232,Oth coll stnd obj-mocycl,Other motor vehicle nontraffic accident involving collision with stationary object injuring motorcyclist,Motorcycle Accident Injury
12752,E8233,Oth coll stn obj-cyc psg,Other motor vehicle nontraffic accident involving collision with stationary object injuring passenger on motorcycle,Motorcycle Accident Injury
12753,E8234,Oth coll stnd obj-st car,Other motor vehicle nontraffic accident involving collision with stationary object injuring occupant of streetcar,Streetcar Accident Injury
12754,E8235,Oth coll stnd obj-rider,Other motor vehicle nontraffic accident involving collision with stationary object injuring rider of animal; occupant of animal-drawn vehicle,Animal-Drawn Vehicle Accident
12755,E8236,Oth coll stn obj-ped cyc,Other motor vehicle nontraffic accident involving collision with stationary object injuring pedal cyclist,Stationary Object Collision Injury
12756,E8237,Oth coll stnd obj-pedest,Other motor vehicle nontraffic accident involving collision with stationary object injuring pedestrian,Traffic Accident Injury
12757,E8238,Oth coll stn obj-per NEC,Other motor vehicle nontraffic accident involving collision with stationary object injuring other specified person,Non-Traffic Motor Vehicle Accident Injury
12758,E8239,Oth col-stnd-obj-per NOS,Other motor vehicle nontraffic accident involving collision with stationary object injuring unspecified person,Traffic Accident Injury
12759,E8240,N-traf board/alight-driv,Other motor vehicle nontraffic accident while boarding and alighting injuring driver of motor vehicle other than motorcycle,Non-Traffic Motor Vehicle Accident Injury
12760,E8241,N-traf board/alight-psgr,Other motor vehicle nontraffic accident while boarding and alighting injuring passenger in motor vehicle other than motorcycle,Passenger Injury in Motor Vehicle Accident
12761,E8242,N-traf brd/alight-mocycl,Other motor vehicle nontraffic accident while boarding and alighting injuring motorcyclist,Motorcycle Accident Injury
12762,E8243,N-traf brd/alit-mcyc psg,Other motor vehicle nontraffic accident while boarding and alighting injuring passenger on motorcycle,Motorcycle Passenger Injury in Nontraffic Accident
12763,E8244,N-traf brd/alit-st car,Other motor vehicle nontraffic accident while boarding and alighting injuring occupant of streetcar,Streetcar Injury
12764,E8245,N-traf brd/alit-anim rid,Other motor vehicle nontraffic accident while boarding and alighting injuring rider of animal; occupant of animal-drawn vehicle,Animal-Drawn Vehicle Accident
